filename,qmos,sd,votes,c1,c2,c3,c4,c5,artifacts,blur,contrast,colors,other,degraded.amount
4996914779.jpg,2.96491228070175,1.08504299257649,57,4,18,15,16,4,0.0701754385964912,0.210526315789474,0.105263157894737,0.0526315789473684,0.0,0.087719298245614
5468605223.jpg,3.96666666666667,0.662984179750068,60,0,1,11,37,11,0.0333333333333333,0.0166666666666667,0.0666666666666667,0.0333333333333333,0.0,0.03
8547424731.jpg,4.33333333333333,0.686691135407437,42,0,0,5,18,19,0.0,0.119047619047619,0.0,0.0,0.0,0.0238095238095238
4476029726.jpg,4.0,0.80903983495589,56,0,2,12,26,16,0.125,0.25,0.107142857142857,0.0178571428571429,0.0,0.1
6870782384.jpg,4.30357142857143,0.784384943927241,56,0,1,8,20,27,0.0535714285714286,0.0714285714285714,0.0357142857142857,0.0178571428571429,0.0,0.0357142857142857
3258713133.jpg,2.31666666666667,0.812855745674985,60,7,32,17,3,1,0.216666666666667,0.616666666666667,0.05,0.05,0.0,0.186666666666667
11268202995.jpg,3.16666666666667,0.959637407984005,60,3,9,28,15,5,0.0833333333333333,0.316666666666667,0.25,0.266666666666667,0.0,0.183333333333333
8199731208.jpg,4.22,0.678834535458098,50,0,1,4,28,17,0.08,0.04,0.16,0.16,0.0,0.088
5837969940.jpg,4.29032258064516,0.662511287233104,62,0,1,4,33,24,0.0483870967741935,0.0645161290322581,0.0645161290322581,0.0645161290322581,0.0,0.0483870967741935
5000010668.jpg,3.71698113207547,0.793661390949131,53,0,3,17,25,8,0.0188679245283019,0.188679245283019,0.113207547169811,0.0188679245283019,0.0188679245283019,0.0716981132075472
7064847959.jpg,1.28125,0.629152869605896,64,51,9,3,1,0,0.15625,0.6875,0.109375,0.09375,0.0,0.209375
10177270623.jpg,3.85454545454545,1.06141383380816,55,2,5,8,24,16,0.0909090909090909,0.236363636363636,0.0545454545454545,0.0181818181818182,0.0,0.08
7401378600.jpg,4.15873015873016,0.787121116358668,63,0,2,9,29,23,0.0158730158730159,0.0158730158730159,0.0793650793650794,0.0476190476190476,0.0,0.0317460317460318
3326988489.jpg,3.50877192982456,0.826412362857496,57,1,4,22,25,5,0.0701754385964912,0.175438596491228,0.0350877192982456,0.0175438596491228,0.0,0.0596491228070175
8303486295.jpg,4.40983606557377,0.642314802889462,61,0,0,5,26,30,0.0327868852459016,0.0163934426229508,0.0491803278688525,0.0163934426229508,0.0,0.0229508196721312
3731180333.jpg,4.13793103448276,0.712009162716249,58,0,1,8,31,18,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0,0.0275862068965517
1075190309.jpg,2.3015873015873,0.754233655824298,63,7,34,18,4,0,0.142857142857143,0.761904761904762,0.158730158730159,0.158730158730159,0.0,0.244444444444444
6163494059.jpg,4.18965517241379,0.907220481368714,58,1,1,10,20,26,0.103448275862069,0.155172413793103,0.0517241379310345,0.0344827586206897,0.0,0.0689655172413793
8137649050.jpg,3.92156862745098,0.955889894389557,51,0,4,13,17,17,0.0980392156862745,0.0784313725490196,0.156862745098039,0.137254901960784,0.0,0.0941176470588235
3867707916.jpg,3.20689655172414,0.913036589448698,58,2,10,23,20,3,0.0862068965517241,0.46551724137931,0.206896551724138,0.0689655172413793,0.0,0.16551724137931
2866097268.jpg,3.14,0.989949493661167,50,2,11,19,14,4,0.02,0.26,0.14,0.06,0.0,0.096
1540229828.jpg,4.07272727272727,0.878857538165642,55,1,0,13,21,20,0.0363636363636364,0.0545454545454545,0.0363636363636364,0.0727272727272727,0.0,0.04
9191266611.jpg,4.14035087719298,0.811493255214204,57,0,2,9,25,21,0.0350877192982456,0.0350877192982456,0.0350877192982456,0.0526315789473684,0.0,0.0315789473684211
10004473376.jpg,4.64516129032258,0.515235874474836,62,0,0,1,20,41,0.0161290322580645,0.0,0.0161290322580645,0.0161290322580645,0.0,0.0096774193548387
8653385211.jpg,4.07142857142857,0.709856396671963,56,0,1,9,31,15,0.0714285714285714,0.196428571428571,0.142857142857143,0.0535714285714286,0.0,0.0928571428571429
8218987987.jpg,4.70909090909091,0.458367767301552,55,0,0,0,16,39,0.0181818181818182,0.0181818181818182,0.0545454545454545,0.0181818181818182,0.0,0.0218181818181818
8630845484.jpg,2.8135593220339,0.730483455197155,59,0,21,29,8,1,0.0677966101694915,0.644067796610169,0.0677966101694915,0.0338983050847458,0.0,0.16271186440678
8181726766.jpg,2.71929824561404,0.881443336743619,57,4,20,21,12,0,0.192982456140351,0.228070175438596,0.385964912280702,0.228070175438596,0.0,0.207017543859649
5129872416.jpg,4.2280701754386,0.732352955978417,57,0,0,10,24,23,0.0175438596491228,0.12280701754386,0.0526315789473684,0.0,0.0,0.0385964912280702
4255841453.jpg,3.66101694915254,1.01046540133444,59,2,5,16,24,12,0.0677966101694915,0.23728813559322,0.0169491525423729,0.0169491525423729,0.0,0.0677966101694915
10730634575.jpg,3.22222222222222,0.839286909062253,54,1,8,26,16,3,0.0,0.0555555555555556,0.5,0.222222222222222,0.0,0.155555555555556
6579889887.jpg,3.93103448275862,0.769188886197485,58,0,2,13,30,13,0.0862068965517241,0.155172413793103,0.103448275862069,0.137931034482759,0.0,0.096551724137931
6808449405.jpg,3.96610169491525,0.741994090851906,59,0,3,8,36,12,0.0338983050847458,0.186440677966102,0.0338983050847458,0.0169491525423729,0.0,0.0542372881355932
2569774614.jpg,3.0,0.916515138991168,51,1,16,18,14,2,0.0784313725490196,0.294117647058824,0.274509803921569,0.294117647058824,0.0,0.188235294117647
8650041199.jpg,4.32786885245902,0.7465768876548,61,0,2,4,27,28,0.0163934426229508,0.0327868852459016,0.0491803278688525,0.0163934426229508,0.0,0.0229508196721312
7981733981.jpg,2.61224489795918,0.758735969958485,49,2,20,23,3,1,0.36734693877551,0.673469387755102,0.0408163265306122,0.0408163265306122,0.0,0.224489795918367
3251401307.jpg,3.46428571428571,0.737669196968292,56,1,3,23,27,2,0.107142857142857,0.285714285714286,0.125,0.107142857142857,0.0,0.125
316618516.jpg,3.15625,0.929562962680475,64,1,15,26,17,5,0.203125,0.234375,0.1875,0.265625,0.0,0.178125
5973209084.jpg,2.2,1.01015254455221,50,13,21,10,5,1,0.22,0.68,0.22,0.24,0.0,0.272
4416477559.jpg,4.25,0.65419118130323,60,0,1,4,34,21,0.0,0.0666666666666667,0.0666666666666667,0.0166666666666667,0.0,0.03
2255948084.jpg,4.31578947368421,0.735767207381959,57,0,1,6,24,26,0.0701754385964912,0.087719298245614,0.0175438596491228,0.0,0.0,0.0350877192982456
4543035277.jpg,4.20689655172414,0.669082133516812,58,0,2,2,36,18,0.0517241379310345,0.0517241379310345,0.0172413793103448,0.0,0.0,0.0241379310344828
68605475.jpg,2.96296296296296,0.86793971973458,54,3,11,26,13,1,0.0740740740740741,0.592592592592593,0.12962962962963,0.0,0.0,0.159259259259259
3630233855.jpg,3.42372881355932,1.08601438090606,59,2,11,16,20,10,0.0677966101694915,0.169491525423729,0.0847457627118644,0.0677966101694915,0.0,0.0779661016949153
1351917139.jpg,3.72131147540984,0.777413393696979,61,0,2,23,26,10,0.0491803278688525,0.229508196721311,0.0819672131147541,0.0491803278688525,0.0,0.0819672131147541
6946374385.jpg,3.03571428571429,0.933503385868831,56,3,10,29,10,4,0.107142857142857,0.285714285714286,0.196428571428571,0.267857142857143,0.0,0.171428571428571
3761272199.jpg,3.640625,0.897389291045163,64,0,7,20,26,11,0.046875,0.453125,0.0,0.0,0.0,0.1
5621762674.jpg,4.59322033898305,0.560745933857584,59,0,0,2,20,37,0.0508474576271186,0.0169491525423729,0.0169491525423729,0.0677966101694915,0.0,0.0305084745762712
4316264959.jpg,3.82456140350877,0.782003083149381,57,0,3,14,30,10,0.12280701754386,0.210526315789474,0.0701754385964912,0.0175438596491228,0.0,0.0842105263157895
2264946914.jpg,3.0327868852459,0.836006641017365,61,1,15,28,15,2,0.0,0.360655737704918,0.163934426229508,0.114754098360656,0.0,0.127868852459016
7102713545.jpg,3.98387096774194,0.712693700650279,62,0,2,10,37,13,0.0,0.225806451612903,0.032258064516129,0.0161290322580645,0.0,0.0548387096774194
5365082886.jpg,3.96296296296296,0.751425386721744,54,0,3,7,33,11,0.0925925925925926,0.0925925925925926,0.0185185185185185,0.0,0.0,0.0407407407407407
6952458517.jpg,3.6,0.934919287465006,55,1,5,18,22,9,0.127272727272727,0.272727272727273,0.0727272727272727,0.0545454545454545,0.0,0.105454545454545
8040007574.jpg,4.37931034482759,0.61637270016212,58,0,0,4,28,26,0.0344827586206897,0.0862068965517241,0.0172413793103448,0.0172413793103448,0.0,0.0310344827586207
5008940426.jpg,3.6271186440678,0.963082427180019,59,2,4,18,25,10,0.101694915254237,0.220338983050847,0.220338983050847,0.0508474576271186,0.0,0.11864406779661
5359274053.jpg,2.28888888888889,0.815258526264193,45,6,24,11,4,0,0.0666666666666667,0.755555555555556,0.0888888888888889,0.133333333333333,0.0,0.208888888888889
10241895785.jpg,4.3728813559322,0.521876755326249,59,0,0,1,35,23,0.0677966101694915,0.0508474576271186,0.0677966101694915,0.0169491525423729,0.0,0.0406779661016949
7998553110.jpg,4.4,0.785461108230301,60,0,2,5,20,33,0.0333333333333333,0.0666666666666667,0.0666666666666667,0.0166666666666667,0.0,0.0366666666666667
7628564828.jpg,3.93650793650794,0.820562668342846,63,0,3,14,30,16,0.0,0.111111111111111,0.0634920634920635,0.0158730158730159,0.0,0.0380952380952381
8672886430.jpg,4.78947368421053,0.411306372830311,57,0,0,0,12,45,0.0,0.0,0.0,0.0,0.0,0.0
4576647416.jpg,3.5625,0.852168103246347,64,0,7,22,27,8,0.109375,0.203125,0.15625,0.140625,0.0,0.121875
3910973897.jpg,2.20754716981132,0.76857737126254,53,8,29,13,3,0,0.0943396226415094,0.830188679245283,0.0943396226415094,0.0188679245283019,0.0,0.207547169811321
5504474324.jpg,3.33333333333333,0.886942313043338,51,0,10,18,19,4,0.0784313725490196,0.588235294117647,0.0980392156862745,0.0588235294117647,0.0,0.164705882352941
5328147958.jpg,3.08928571428571,0.76933940291858,56,0,13,26,16,1,0.160714285714286,0.571428571428571,0.25,0.0892857142857143,0.0178571428571429,0.217857142857143
7051563883.jpg,3.57777777777778,0.891599402730562,45,0,7,10,23,5,0.0,0.333333333333333,0.0888888888888889,0.0222222222222222,0.0,0.0888888888888889
11288559554.jpg,3.50943396226415,0.868744485526139,53,1,5,18,24,5,0.0943396226415094,0.0566037735849057,0.0188679245283019,0.0566037735849057,0.0,0.0452830188679245
10031298826.jpg,3.46938775510204,0.937684222262629,49,0,8,17,17,7,0.26530612244898,0.122448979591837,0.122448979591837,0.102040816326531,0.0,0.122448979591837
6166626410.jpg,2.94545454545455,0.91120965222227,55,3,12,28,9,3,0.109090909090909,0.545454545454545,0.0909090909090909,0.0545454545454545,0.0,0.16
5064176245.jpg,4.35294117647059,0.716199117892914,51,0,1,4,22,24,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0078431372549019
4605015781.jpg,3.1,0.896320160717405,60,1,14,27,14,4,0.0666666666666667,0.516666666666667,0.05,0.0666666666666667,0.0,0.14
10451177016.jpg,3.95081967213115,0.902334555624035,61,0,4,14,24,19,0.0819672131147541,0.180327868852459,0.0,0.0163934426229508,0.0,0.0557377049180328
7392719524.jpg,4.46551724137931,0.754298029456116,58,0,1,6,16,35,0.0689655172413793,0.155172413793103,0.0172413793103448,0.0172413793103448,0.0,0.0517241379310345
5399180378.jpg,4.40350877192982,0.650814026618286,57,0,0,5,24,28,0.0,0.0175438596491228,0.0175438596491228,0.0,0.0,0.0070175438596491
4692095992.jpg,3.69642857142857,0.760852222114192,56,0,3,18,28,7,0.0714285714285714,0.0892857142857143,0.0535714285714286,0.0178571428571429,0.0,0.0464285714285714
8120735257.jpg,3.90769230769231,1.01123496470709,65,1,6,12,25,21,0.0,0.0153846153846154,0.0615384615384615,0.4,0.0,0.0953846153846154
4257293580.jpg,2.32692307692308,0.856833061878218,52,8,24,15,5,0,0.211538461538462,0.692307692307692,0.192307692307692,0.0769230769230769,0.0,0.234615384615385
6031843630.jpg,4.10344827586207,0.667271353109952,58,0,0,10,32,16,0.0689655172413793,0.103448275862069,0.0344827586206897,0.0172413793103448,0.0,0.0448275862068966
6789727386.jpg,3.875,0.787689371170226,56,1,1,12,32,10,0.0178571428571429,0.0892857142857143,0.0357142857142857,0.0178571428571429,0.0,0.0321428571428571
6445980191.jpg,3.828125,0.827209643107957,64,0,5,13,34,12,0.140625,0.203125,0.0625,0.03125,0.0,0.0875
7169652147.jpg,3.91071428571429,0.815236401058239,56,0,3,12,28,13,0.0178571428571429,0.25,0.107142857142857,0.0714285714285714,0.0,0.0892857142857143
5890641011.jpg,3.63461538461538,0.990718617258302,52,2,5,11,26,8,0.0576923076923077,0.442307692307692,0.0192307692307692,0.0576923076923077,0.0,0.115384615384615
396221760.jpg,3.73770491803279,0.981523294752639,61,0,8,15,23,15,0.114754098360656,0.0491803278688525,0.0983606557377049,0.0327868852459016,0.0,0.059016393442623
8339210713.jpg,3.66037735849057,0.732314461312034,53,0,4,14,31,4,0.0943396226415094,0.207547169811321,0.0754716981132075,0.0566037735849057,0.0,0.0867924528301887
8291626660.jpg,3.83928571428571,0.889878147210682,56,1,4,9,31,11,0.0714285714285714,0.0892857142857143,0.0892857142857143,0.142857142857143,0.0,0.0785714285714286
5464134286.jpg,3.46296296296296,0.840327046912205,54,0,6,23,19,6,0.0,0.333333333333333,0.0555555555555556,0.0740740740740741,0.0,0.0925925925925926
5423246371.jpg,4.01612903225806,0.819674775246925,62,1,2,8,35,16,0.0645161290322581,0.0483870967741935,0.0645161290322581,0.0161290322580645,0.0,0.0387096774193548
8416061748.jpg,4.15686274509804,0.857264230435584,51,0,3,6,22,20,0.0588235294117647,0.0784313725490196,0.0784313725490196,0.0588235294117647,0.0,0.0549019607843137
7811388288.jpg,2.48333333333333,0.83344632002402,60,4,32,15,9,0,0.316666666666667,0.316666666666667,0.216666666666667,0.166666666666667,0.0,0.203333333333333
11215941184.jpg,4.19672131147541,0.748769482354161,61,0,2,6,31,22,0.0327868852459016,0.0819672131147541,0.0655737704918033,0.0491803278688525,0.0,0.0459016393442623
7841725264.jpg,3.77966101694915,0.911001658088682,59,0,6,14,26,13,0.152542372881356,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.0,0.0813559322033898
4674436980.jpg,3.98214285714286,0.820001583780542,56,0,1,16,22,17,0.0357142857142857,0.0535714285714286,0.196428571428571,0.0714285714285714,0.0,0.0714285714285714
8471068172.jpg,3.41379310344828,0.773111343485068,58,0,6,26,22,4,0.120689655172414,0.275862068965517,0.0862068965517241,0.0862068965517241,0.0,0.113793103448276
3490456545.jpg,2.81632653061224,1.14879410302998,49,5,19,8,14,3,0.26530612244898,0.224489795918367,0.204081632653061,0.142857142857143,0.0204081632653061,0.171428571428571
6902342114.jpg,3.64285714285714,0.88273482950475,56,0,7,14,27,8,0.107142857142857,0.160714285714286,0.0535714285714286,0.0892857142857143,0.0,0.0821428571428571
6772091149.jpg,3.37704918032787,0.859533486379472,61,0,9,26,20,6,0.0819672131147541,0.409836065573771,0.0819672131147541,0.114754098360656,0.0,0.137704918032787
3001984740.jpg,2.79365079365079,0.864323904315934,63,4,19,26,14,0,0.0317460317460317,0.253968253968254,0.222222222222222,0.238095238095238,0.0,0.149206349206349
6630840931.jpg,3.1864406779661,0.84024988629587,59,1,10,28,17,3,0.11864406779661,0.203389830508475,0.0847457627118644,0.186440677966102,0.0169491525423729,0.122033898305085
2672397400.jpg,4.23214285714286,0.68731550062733,56,0,1,5,30,20,0.0535714285714286,0.107142857142857,0.0714285714285714,0.0892857142857143,0.0,0.0642857142857143
288435225.jpg,3.10169491525424,0.884637374650694,59,2,12,25,18,2,0.186440677966102,0.254237288135593,0.169491525423729,0.0338983050847458,0.0,0.128813559322034
2508976529.jpg,4.20754716981132,0.76857737126254,53,0,0,11,20,22,0.0,0.150943396226415,0.0566037735849057,0.0566037735849057,0.0,0.0528301886792453
9021392547.jpg,3.2,1.02179635770058,60,3,12,20,20,5,0.1,0.266666666666667,0.116666666666667,0.133333333333333,0.0,0.123333333333333
5598111719.jpg,3.57627118644068,0.913564255719256,59,2,4,18,28,7,0.0508474576271186,0.101694915254237,0.271186440677966,0.0677966101694915,0.0,0.0983050847457627
218453569.jpg,3.96825396825397,0.822432543919874,63,0,3,13,30,17,0.0317460317460317,0.26984126984127,0.0317460317460317,0.0317460317460317,0.0,0.073015873015873
1202598832.jpg,3.70909090909091,0.875018037332126,55,1,2,19,23,10,0.0545454545454545,0.0545454545454545,0.0181818181818182,0.0363636363636364,0.0,0.0327272727272727
8456262039.jpg,3.1864406779661,0.899704477749384,59,1,12,25,17,4,0.101694915254237,0.508474576271186,0.135593220338983,0.0338983050847458,0.0,0.155932203389831
2124048872.jpg,3.15384615384615,1.01719752231151,52,2,11,22,11,6,0.192307692307692,0.365384615384615,0.134615384615385,0.0384615384615385,0.0,0.146153846153846
8094870766.jpg,4.11666666666667,0.825271740899738,60,0,3,8,28,21,0.0833333333333333,0.0,0.183333333333333,0.1,0.0,0.0733333333333333
8203037764.jpg,4.27118644067797,0.784120602849444,59,0,1,9,22,27,0.0338983050847458,0.0508474576271186,0.0847457627118644,0.135593220338983,0.0,0.0610169491525424
4076940518.jpg,3.96153846153846,0.712948543685086,52,0,1,11,29,11,0.0,0.153846153846154,0.0576923076923077,0.0384615384615385,0.0,0.05
6749061363.jpg,3.75862068965517,0.801541165233844,58,0,1,24,21,12,0.103448275862069,0.0689655172413793,0.155172413793103,0.137931034482759,0.0,0.0931034482758621
10280835505.jpg,2.28846153846154,0.775521038299185,52,7,26,16,3,0,0.192307692307692,0.711538461538462,0.115384615384615,0.0576923076923077,0.0,0.215384615384615
8511131771.jpg,3.36538461538462,0.950311531042943,52,0,12,14,21,5,0.0769230769230769,0.653846153846154,0.0769230769230769,0.115384615384615,0.0,0.184615384615385
8120809574.jpg,3.51612903225806,0.882283465914033,62,1,5,25,23,8,0.129032258064516,0.419354838709677,0.0,0.032258064516129,0.0,0.116129032258065
324220404.jpg,3.90322580645161,0.783219028456424,62,0,3,13,33,13,0.0,0.0483870967741935,0.225806451612903,0.0806451612903226,0.0161290322580645,0.0741935483870968
8021300262.jpg,4.33333333333333,0.542019658992608,60,0,0,2,36,22,0.0166666666666667,0.0,0.0333333333333333,0.0,0.0,0.01
9623701556.jpg,4.42592592592593,0.767299893447781,54,0,1,6,16,31,0.0,0.0740740740740741,0.0740740740740741,0.12962962962963,0.0,0.0555555555555556
5724656586.jpg,3.84375,1.01134438264988,64,1,7,11,27,18,0.078125,0.28125,0.03125,0.03125,0.0,0.084375
6992326754.jpg,3.66666666666667,0.893095206357669,57,0,6,17,24,10,0.0175438596491228,0.228070175438596,0.087719298245614,0.0350877192982456,0.0,0.0736842105263158
8995226934.jpg,4.45614035087719,0.628779300328266,57,0,0,4,23,30,0.0175438596491228,0.087719298245614,0.0526315789473684,0.0526315789473684,0.0,0.0421052631578947
5541438392.jpg,3.27586206896552,1.00512901237525,58,3,10,17,24,4,0.155172413793103,0.189655172413793,0.172413793103448,0.120689655172414,0.0172413793103448,0.131034482758621
5894107324.jpg,3.83636363636364,0.833636308559971,55,0,3,15,25,12,0.0909090909090909,0.0181818181818182,0.2,0.109090909090909,0.0,0.0836363636363636
6250057202.jpg,4.171875,0.679745225381224,64,0,0,10,33,21,0.03125,0.203125,0.03125,0.03125,0.0,0.059375
9996001596.jpg,3.78947368421053,0.700429513769514,57,0,2,15,33,7,0.12280701754386,0.263157894736842,0.0,0.0350877192982456,0.0,0.0842105263157895
3187135828.jpg,2.43333333333333,0.963163338078858,60,10,23,19,7,1,0.0833333333333333,0.65,0.0833333333333333,0.0166666666666667,0.0,0.166666666666667
7597470314.jpg,3.23880597014925,0.85439243411852,67,2,7,36,17,5,0.119402985074627,0.134328358208955,0.17910447761194,0.328358208955224,0.0,0.152238805970149
4456369143.jpg,3.625,0.967733401566742,64,1,10,10,34,9,0.015625,0.09375,0.203125,0.125,0.0,0.0875
9774901765.jpg,3.20454545454545,1.19260405824662,44,3,12,8,15,6,0.227272727272727,0.522727272727273,0.0454545454545455,0.0227272727272727,0.0,0.163636363636364
46116416.jpg,3.89830508474576,1.06179605896602,59,1,5,15,16,22,0.101694915254237,0.186440677966102,0.0847457627118644,0.0677966101694915,0.0,0.088135593220339
8354855845.jpg,3.890625,0.77903455717307,64,0,2,17,31,14,0.09375,0.015625,0.03125,0.03125,0.0,0.034375
3368873733.jpg,4.0327868852459,0.795135483523701,61,0,3,9,32,17,0.0819672131147541,0.213114754098361,0.0327868852459016,0.0,0.0,0.0655737704918033
6818984013.jpg,3.3448275862069,0.946864152947999,58,2,8,21,22,5,0.0862068965517241,0.0344827586206897,0.258620689655172,0.396551724137931,0.0,0.155172413793103
9195069146.jpg,4.26415094339623,0.683625611557919,53,0,1,4,28,20,0.0188679245283019,0.0754716981132075,0.0377358490566038,0.0377358490566038,0.0,0.0339622641509434
6344902938.jpg,4.54098360655738,0.621121847729394,61,0,1,1,23,36,0.0327868852459016,0.0,0.0163934426229508,0.0327868852459016,0.0,0.0163934426229508
4664658605.jpg,3.6231884057971,0.859231004947795,69,1,6,19,35,8,0.072463768115942,0.289855072463768,0.0434782608695652,0.0,0.0,0.0811594202898551
7809493264.jpg,4.49180327868852,0.648664032702912,61,0,0,5,21,35,0.0491803278688525,0.0163934426229508,0.0,0.0163934426229508,0.0,0.0163934426229508
6645063001.jpg,3.125,0.954653673519165,56,1,14,23,13,5,0.160714285714286,0.25,0.285714285714286,0.232142857142857,0.0,0.185714285714286
5741853020.jpg,4.45901639344262,0.696988055655745,61,0,1,4,22,34,0.0163934426229508,0.0163934426229508,0.0,0.0,0.0,0.0065573770491803
8724425373.jpg,3.92727272727273,0.813190913180577,55,0,3,11,28,13,0.0363636363636364,0.0181818181818182,0.163636363636364,0.0363636363636364,0.0,0.0509090909090909
8083395637.jpg,4.42372881355932,0.724054432858243,59,0,0,8,18,33,0.0,0.0847457627118644,0.0169491525423729,0.0338983050847458,0.0,0.0271186440677966
2704811.jpg,3.26229508196721,0.892592466624836,61,1,12,21,24,3,0.0983606557377049,0.278688524590164,0.0655737704918033,0.0,0.0,0.0885245901639344
3939043948.jpg,2.93333333333333,0.98920729548782,60,3,19,20,15,3,0.116666666666667,0.583333333333333,0.133333333333333,0.25,0.0,0.216666666666667
8238462203.jpg,4.44642857142857,0.711455431611026,56,0,1,4,20,31,0.0178571428571429,0.142857142857143,0.0,0.0,0.0,0.0321428571428571
253771260.jpg,2.80952380952381,0.839683943173837,63,3,19,29,11,1,0.285714285714286,0.555555555555556,0.158730158730159,0.126984126984127,0.0,0.225396825396825
3458950384.jpg,3.8135593220339,0.880332544361278,59,0,3,20,21,15,0.0,0.0508474576271186,0.338983050847458,0.169491525423729,0.0,0.111864406779661
4525595896.jpg,3.125,0.67846699279881,64,0,9,40,13,2,0.0625,0.296875,0.109375,0.03125,0.0,0.1
5502038719.jpg,3.90163934426229,0.810450862849128,61,0,4,11,33,13,0.0655737704918033,0.229508196721311,0.0491803278688525,0.0491803278688525,0.0,0.0786885245901639
8132835141.jpg,4.67272727272727,0.511155026659683,55,0,0,1,16,38,0.0,0.0181818181818182,0.0363636363636364,0.0,0.0,0.0109090909090909
6222668667.jpg,4.29230769230769,0.678303880164454,65,0,1,5,33,26,0.0153846153846154,0.0615384615384615,0.0461538461538462,0.0615384615384615,0.0,0.0369230769230769
5795183898.jpg,4.01538461538462,0.760187223902517,65,1,2,6,42,14,0.0461538461538462,0.0615384615384615,0.0307692307692308,0.0153846153846154,0.0,0.0307692307692308
8399674675.jpg,3.70588235294118,0.878501397769151,51,1,2,17,22,9,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0980392156862745,0.0,0.0549019607843137
8880877335.jpg,4.30909090909091,0.9000561149734,55,1,0,10,14,30,0.0363636363636364,0.127272727272727,0.0545454545454545,0.0545454545454545,0.0,0.0545454545454545
3121612010.jpg,3.32142857142857,0.833549755446665,56,1,7,24,21,3,0.0892857142857143,0.535714285714286,0.0,0.0,0.0,0.125
95019293.jpg,2.8135593220339,0.955466599701088,59,4,20,19,15,1,0.0847457627118644,0.576271186440678,0.0677966101694915,0.186440677966102,0.0,0.183050847457627
6303893419.jpg,3.359375,0.861287104391141,64,1,9,24,26,4,0.015625,0.0625,0.03125,0.0,0.0,0.021875
4673878145.jpg,3.8936170212766,0.890384444402761,47,1,2,9,24,11,0.0,0.0851063829787234,0.106382978723404,0.0425531914893617,0.0,0.0468085106382979
8320489600.jpg,4.3448275862069,0.714553575218282,58,0,1,5,25,27,0.0,0.0517241379310345,0.0517241379310345,0.0344827586206897,0.0,0.0275862068965517
4676944717.jpg,2.30188679245283,0.991985298828282,53,12,20,15,5,1,0.132075471698113,0.792452830188679,0.0754716981132075,0.0566037735849057,0.0,0.211320754716981
5056738651.jpg,3.92727272727273,0.766293277541561,55,0,1,15,26,13,0.0727272727272727,0.145454545454545,0.109090909090909,0.218181818181818,0.0,0.109090909090909
8137709650.jpg,3.86792452830189,0.941311193721425,53,0,5,12,21,15,0.132075471698113,0.0,0.150943396226415,0.226415094339623,0.0,0.10188679245283
3356044640.jpg,3.6551724137931,0.889544021531927,58,0,5,21,21,11,0.0689655172413793,0.155172413793103,0.0862068965517241,0.0517241379310345,0.0,0.0724137931034483
4690644950.jpg,4.11864406779661,0.744745866461006,59,0,1,10,29,19,0.0677966101694915,0.11864406779661,0.0847457627118644,0.0338983050847458,0.0,0.0610169491525424
9700041426.jpg,3.75806451612903,1.01924890171061,62,1,9,8,30,14,0.0483870967741935,0.209677419354839,0.032258064516129,0.0,0.0,0.0580645161290323
4478237731.jpg,3.62121212121212,0.988630000247452,66,1,8,19,25,13,0.0454545454545455,0.0757575757575758,0.242424242424242,0.181818181818182,0.0,0.109090909090909
8853329035.jpg,3.81034482758621,0.907220481368714,58,1,3,15,26,13,0.0172413793103448,0.327586206896552,0.0,0.0517241379310345,0.0,0.0793103448275862
2941933060.jpg,4.38461538461539,0.654128898142113,65,0,1,3,31,30,0.0,0.0461538461538462,0.0769230769230769,0.0153846153846154,0.0,0.0276923076923077
5005908077.jpg,3.83636363636364,0.787956484125501,55,1,1,13,31,9,0.0909090909090909,0.327272727272727,0.0909090909090909,0.0181818181818182,0.0,0.105454545454545
8015825692.jpg,3.85074626865672,0.821191509485466,67,0,4,16,33,14,0.0298507462686567,0.104477611940299,0.0,0.17910447761194,0.0,0.0626865671641791
3225993642.jpg,3.42857142857143,0.979043076489548,63,1,12,16,27,7,0.0317460317460317,0.253968253968254,0.0634920634920635,0.0317460317460317,0.0,0.0761904761904762
6138545533.jpg,3.13793103448276,0.907053758867744,58,1,13,25,15,4,0.155172413793103,0.275862068965517,0.189655172413793,0.241379310344828,0.0172413793103448,0.175862068965517
5393136028.jpg,3.47692307692308,0.903252669309858,65,2,5,25,26,7,0.0307692307692308,0.0923076923076923,0.0461538461538462,0.0615384615384615,0.0,0.0461538461538462
286576891.jpg,3.2,0.879136710604331,60,2,9,27,19,3,0.166666666666667,0.333333333333333,0.15,0.05,0.0,0.14
7778203492.jpg,2.74545454545455,1.12576199409114,55,9,14,16,14,2,0.163636363636364,0.218181818181818,0.145454545454545,0.109090909090909,0.0,0.127272727272727
9198779264.jpg,3.10344827586207,0.892260192804566,58,1,16,18,22,1,0.0862068965517241,0.431034482758621,0.0517241379310345,0.0344827586206897,0.0,0.120689655172414
8724954192.jpg,2.9622641509434,1.09126363152898,53,4,15,18,11,5,0.169811320754717,0.377358490566038,0.0943396226415094,0.188679245283019,0.0,0.166037735849057
